31730,1504;49396,0698;71111,9392;96747,9914;126426,3057;159662,0729;197867,0651;238668,9335;284118,3116;333641,8948
12447,1589;30925,1624;44199,0555;37871,7711;48587,2378;95669,7991;112366,9666;146994,3125;144538,8007;204621,0674
