33,0297;31,0279;36,0328;42,0379;48,0528;54,0487;58,9829;66,0515;71,0647;78,0698
40,0367;46,0418;53,0562;59,0542;67,0726;76,0613;84,0128;95,0868;108,0984;112,1106
23,0207;33,0305;29,0196;48,0426;48,0349;59,0628;55,4137;62,0647;84,0851;81,0657
