32,0267;31,0334;36,0328;41,0453;48,0514;53,0409;59,0554;65,051;71,056;78,0702
44,041;43,0379;51,0382;59,0464;68,0538;78,0708;85,0755;92,084;103,965;109,1002
29,026;29,027;40,0446;45,0483;42,0459;52,0469;69,571;77,078;88,0879;77,0695
