31952,7224;49851,5631;71820,9531;97500,5461;127317,9167;161201,6767;198347,7004;240830,3318;286885,3316;333791,5451
17467,4718;19058,7055;45220,2864;37424,8412;48660,0485;63313,7522;120082,4751;146608,5158;176795,1002;131025,0033
