31587,3335;49298,9478;71024,3871;96151,0082;125706,3159;159716,1679;197068,4543;238535,9016;283807,2737;333158,0843
12206,7923;18979,5005;34511,2602;38265,7286;49038,4119;96257,5578;77783,589;142219,3188;171077,1074;162898,4062
