29,0265;33,0298;37,0381;40,9944;48,0439;53,0474;59,0463;65,0525;71,0652;77,0702
43,0396;49,0441;50,0496;59,0326;67,0684;76,0691;83,0847;93,0834;106,0974;115,1058
24,0235;28,0257;33,022;40,0359;44,8169;57,0531;68,0541;73,0672;82,0753;93,0925
