32329,7277;50528,5886;72813,8239;99958,4917;129549,0306;163661,036;202384,9034;244515,1309;288897,0849;337959,2577
12545,2018;19280,7359;28013,4834;37844,1183;49301,1496;63425,4769;78398,8548;93144,0591;166312,7517;153514,4549
