36,0329;34,0317;36,0392;42,1387;54,0418;54,0576;60,0466;65,0656;72,074;78,0632
40,0364;45,0401;53,0484;60,9853;76,0679;77,0701;83,0836;92,0751;100,091;112,1097
24,0236;33,032;36,0263;45,0332;45,0496;57,0519;70,0714;70,0725;67,053;77,0701
